898;68468;MOLAGAVITA;21
899;68498;OCAMONTE;21
900;68500;OIBA;21
901;68502;ONZAGA;21
902;68522;PALMAR;21
903;68524;PALMAS DEL SOCORRO;21
904;68533;PÁRAMO;21
905;68547;PIEDECUESTA;21
906;68549;PINCHOTE;21
907;68572;PUENTE NACIONAL;21
908;68573;PUERTO PARRA;21
909;68575;PUERTO WILCHES;21
910;68615;RIONEGRO;21
911;68655;SABANA DE TORRES;21
912;68669;SAN ANDRÉS;21
913;68673;SAN BENITO;21
914;68679;SAN GIL;21
915;68682;SAN JOAQUÍN;21
916;68684;SAN JOSÉ DE MIRANDA;21
917;68686;SAN MIGUEL;21
918;68689;SAN VICENTE DE CHUCURÍ;21
919;68705;SANTA BÁRBARA;21
920;68720;SANTA HELENA DEL OPÓN;21
921;68745;SIMACOTA;21
922;68755;SOCORRO;21
923;68770;SUAITA;21
924;68773;SUCRE;21
925;68780;SURATÁ;21
926;68820;TONA;21
927;68855;VALLE DE SAN JOSÉ;21
928;68861;VÉLEZ;21
929;68867;VETAS;21
930;68872;VILLANUEVA;21
931;68895;ZAPATOCA;21
932;70001;SINCELEJO;22
933;70110;BUENAVISTA;22
934;70124;CAIMITO;22
935;70204;COLOSO;22
936;70215;COROZAL;22
937;70221;COVEÑAS;22
938;70230;CHALÁN;22
939;70233;EL ROBLE;22
940;70235;GALERAS;22
941;70265;GUARANDA;22
942;70400;LA UNIÓN;22
943;70418;LOS PALMITOS;22
944;70429;MAJAGUAL;22
945;70473;MORROA;22
946;70508;OVEJAS;22
947;70523;PALMITO;22
948;70670;SAMPUÉS;22
949;70678;SAN BENITO ABAD;22
950;70702;SAN JUAN DE BETULIA;22
951;70708;SAN MARCOS;22
952;70713;SAN ONOFRE;22
953;70717;SAN PEDRO;22
954;70742;SINCÉ;22
955;70771;SUCRE;22
956;70820;SANTIAGO DE TOLÚ;22
957;70823;TOLÚ VIEJO;22
958;73001;IBAGUÉ;23
959;73024;ALPUJARRA;23
960;73026;ALVARADO;23
961;73030;AMBALEMA;23
962;73043;ANZOÁTEGUI;23
963;73055;ARMERO;23
964;73067;ATACO;23
965;73124;CAJAMARCA;23
966;73148;CARMEN DE APICALÁ;23
967;73152;CASABIANCA;23
968;73168;CHAPARRAL;23
969;73200;COELLO;23
970;73217;COYAIMA;23
971;73226;CUNDAY;23
972;73236;DOLORES;23
973;73268;ESPINAL;23
974;73270;FALAN;23
975;73275;FLANDES;23
976;73283;FRESNO;23
977;73319;GUAMO;23
978;73347;HERVEO;23
979;73349;HONDA;23
980;73352;ICONONZO;23
981;73408;LÉRIDA;23
982;73411;LÍBANO;23
983;73443;MARIQUITA;23
984;73449;MELGAR;23
985;73461;MURILLO;23
986;73483;NATAGAIMA;23
987;73504;ORTEGA;23
988;73520;PALOCABILDO;23
989;73547;PIEDRAS;23
990;73555;PLANADAS;23
991;73563;PRADO;23
992;73585;PURIFICACIÓN;23
993;73616;RIOBLANCO;23
994;73622;RONCESVALLES;23
995;73624;ROVIRA;23
996;73671;SALDAÑA;23
997;73675;SAN ANTONIO;23
998;73678;SAN LUIS;23
999;73686;SANTA ISABEL;23
1000;73770;SUÁREZ;23
1001;73854;VALLE DE SAN JUAN;23
1002;73861;VENADILLO;23
1003;73870;VILLAHERMOSA;23
1004;73873;VILLARRICA;23
1005;76001;CALI;24
1006;76020;ALCALÁ;24
1007;76036;ANDALUCÍA;24
1008;76041;ANSERMANUEVO;24
1009;76054;ARGELIA;24
1010;76100;BOLÍVAR;24
1011;76109;BUENAVENTURA;24
1012;76111;GUADALAJARA DE BUGA;24
1013;76113;BUGALAGRANDE;24
1014;76122;CAICEDONIA;24
1015;76126;CALIMA;24
1016;76130;CANDELARIA;24
1017;76147;CARTAGO;24
1018;76233;DAGUA;24
1019;76243;EL ÁGUILA;24
1020;76246;EL CAIRO;24
1021;76248;EL CERRITO;24
1022;76250;EL DOVIO;24
1023;76275;FLORIDA;24
1024;76306;GINEBRA;24
1025;76318;GUACARÍ;24
1026;76364;JAMUNDÍ;24
1027;76377;LA CUMBRE;24
1028;76400;LA UNIÓN;24
1029;76403;LA VICTORIA;24
1030;76497;OBANDO;24
1031;76520;PALMIRA;24
1032;76563;PRADERA;24
1033;76606;RESTREPO;24
1034;76616;RIOFRÍO;24
1035;76622;ROLDANILLO;24
1036;76670;SAN PEDRO;24
1037;76736;SEVILLA;24
1038;76823;TORO;24
1039;76828;TRUJILLO;24
1040;76834;TULUÁ;24
1041;76845;ULLOA;24
1042;76863;VERSALLES;24
1043;76869;VIJES;24
1044;76890;YOTOCO;24
1045;76892;YUMBO;24
1046;76895;ZARZAL;24
1047;81001;ARAUCA;25
1048;81065;ARAUQUITA;25
1049;81220;CRAVO NORTE;25
1050;81300;FORTUL;25
1051;81591;PUERTO RONDÓN;25
1052;81736;SARAVENA;25
1053;81794;TAME;25
1054;85001;YOPAL;26
1055;85010;AGUAZUL;26
1056;85015;CHAMEZA;26
1057;85125;HATO COROZAL;26
1058;85136;LA SALINA;26
1059;85139;MANÍ;26
1060;85162;MONTERREY;26
1061;85225;NUNCHÍA;26
1062;85230;OROCUÉ;26
1063;85250;PAZ DE ARIPORO;26
1064;85263;PORE;26
1065;85279;RECETOR;26
1066;85300;SABANALARGA;26
1067;85315;SÁCAMA;26
1068;85325;SAN LUIS DE PALENQUE;26
1069;85400;TÁMARA;26
1070;85410;TAURAMENA;26
1071;85430;TRINIDAD;26
1072;85440;VILLANUEVA;26
1073;86001;MOCOA;27
1074;86219;COLÓN;27
1075;86320;ORITO;27
1076;86568;PUERTO ASÍS;27
1077;86569;PUERTO CAICEDO;27
1078;86571;PUERTO GUZMÁN;27
1079;86573;LEGUÍZAMO;27
1080;86749;SIBUNDOY;27
1081;86755;SAN FRANCISCO;27
1082;86757;SAN MIGUEL;27
1083;86760;SANTIAGO;27
1084;86865;VALLE DEL GUAMUEZ;27
1085;86885;VILLAGARZÓN;27
1086;88001;SAN ANDRÉS;28
1087;88564;PROVIDENCIA;28
1088;91001;LETICIA;29
1089;91263;EL ENCANTO;29
1090;91405;LA CHORRERA;29
1091;91407;LA PEDRERA;29
1092;91430;LA VICTORIA;29
1093;91460;MIRITI - PARANÁ;29
1094;91530;PUERTO ALEGRÍA;29
1095;91536;PUERTO ARICA;29
1096;91540;PUERTO NARIÑO;29
1097;91669;PUERTO SANTANDER;29
1098;91798;TARAPACÁ;29
1099;94001;INÍRIDA;30
1100;94343;BARRANCO MINAS;30
1101;94663;MAPIRIPANA;30
1102;94883;SAN FELIPE;30
1103;94884;PUERTO COLOMBIA;30
1104;94885;LA GUADALUPE;30
1105;94886;CACAHUAL;30
1106;94887;PANA PANA;30
1107;94888;MORICHAL;30
1108;95001;SAN JOSÉ DEL GUAVIARE;31
1109;95015;CALAMAR;31
1110;95025;EL RETORNO;31
1111;95200;MIRAFLORES;31
1112;97001;MITÚ;32
1113;97161;CARURU;32
1114;97511;PACOA;32
1115;97666;TARAIRA;32
1116;97777;PAPUNAUA;32
1117;97889;YAVARATÉ;32
1118;99001;PUERTO CARREÑO;33
1119;99524;LA PRIMAVERA;33
1120;99624;SANTA ROSALÍA;33
1121;99773;CUMARIBO;33
